Date,Adj Close,Close,High,Low,Open,Volume
2013-09-24,527.2899780273438,527.2899780273438,528.8900146484375,523.8400268554688,527.3099975585938,304100
2013-09-25,527.27001953125,527.27001953125,529.5599975585938,525.510009765625,528.9500122070312,284300
2013-09-26,532.8300170898438,532.8300170898438,532.9600219726562,528.5900268554688,528.5900268554688,268900
2013-09-27,537.5,537.5,537.7000122070312,535.0399780273438,535.2100219726562,293700
2013-09-30,534.8900146484375,534.8900146484375,538.0,534.489990234375,538.0,297000
2013-10-01,530.3499755859375,530.3499755859375,536.010009765625,524.8599853515625,534.0900268554688,352700
2013-10-02,532.02001953125,532.02001953125,534.8300170898438,531.7899780273438,534.260009765625,288900
2013-10-04,532.010009765625,532.010009765625,532.9400024414062,527.8800048828125,531.6799926757812,287100
2013-10-07,528.4400024414062,528.4400024414062,534.5599975585938,528.4299926757812,533.7899780273438,300700
2013-10-08,528.8300170898438,528.8300170898438,528.8300170898438,525.0700073242188,527.510009765625,315900
2013-10-10,529.0399780273438,529.0399780273438,531.4500122070312,528.5,528.5,304400
2013-10-11,532.5999755859375,532.5999755859375,534.7100219726562,532.2999877929688,534.3300170898438,318000
2013-10-14,531.6599731445312,531.6599731445312,534.6699829101562,531.5,534.5800170898438,352100
2013-10-15,533.1199951171875,533.1199951171875,535.3200073242188,532.5,534.280029296875,363000
2013-10-16,525.6799926757812,525.6799926757812,535.489990234375,524.5499877929688,534.9000244140625,411600
2013-10-17,521.52001953125,521.52001953125,530.1500244140625,519.9299926757812,530.0900268554688,347500
2013-10-18,525.6900024414062,525.6900024414062,525.6900024414062,521.5999755859375,522.510009765625,294300
2013-10-21,529.3400268554688,529.3400268554688,529.3900146484375,526.7100219726562,527.969970703125,286300
2013-10-22,531.8900146484375,531.8900146484375,531.9000244140625,529.4000244140625,530.260009765625,310900
2013-10-23,525.3800048828125,525.3800048828125,533.989990234375,525.3699951171875,533.989990234375,339000
2013-10-24,531.030029296875,531.030029296875,531.0399780273438,524.3599853515625,526.2100219726562,323100
2013-10-25,534.02001953125,534.02001953125,534.280029296875,531.7999877929688,533.4299926757812,333900
2013-10-28,534.97998046875,534.97998046875,536.77001953125,533.9600219726562,536.3800048828125,332000
2013-10-29,533.9099731445312,533.9099731445312,536.1900024414062,533.469970703125,535.9000244140625,328200
2013-10-30,537.6799926757812,537.6799926757812,538.0800170898438,535.0,535.97998046875,347700
2013-10-31,532.4400024414062,532.4400024414062,537.7100219726562,532.4400024414062,537.7100219726562,313100
2013-11-01,534.739990234375,534.739990234375,534.8699951171875,533.4099731445312,533.9000244140625,366500
